VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariation;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;FuelConsumptionAverage;RoadSurface;Traffic;DrivingStyle
19;39;1;84;48;102;1253,5;9,44;34;14,07;1;1;2
4;39;-2;25;96;99;843;5,07;33;8,52;1;1;2
28;39;2;41;95;138;2291;20,16;36;9,99;1;1;2
1;39;-3;29;77;99;805;5,45;31;11,96;1;1;2
40;39;6;67;96;176;1989;31,56;35;8,46;1;1;2
36;40;1;60;65;112;1591;20,16;35;16,27;1;1;2
19;40;0;64;48;104;1478,5;16,08;34;14,17;1;1;2
6;40;-3;25;95;101;854;8,26;27;22,77;1;1;1
43;40;4;30;98;130;1926;20,74;36;9,24;1;1;1
45;40;2;45;97;132;2011;22,31;34;10,79;1;1;1
8;40;2;62;96;103;921;7,97;55;8,84;1;2;2
22;40;4;71;96;111;1556;16,27;47;10,84;1;1;2
4;40;-2;24;95;101;790;7,72;27;22,77;1;1;1
2;40;-2;25;95;101;801;8,14;27;22,77;1;1;1
31;40;2;12;83;108;2099;15,31;33;12,08;1;1;2
34;40;3;25;65;122;1902;14,88;36;16,26;1;1;2
46;40;6;51;96;169;2172;36,97;35;8,48;1;1;2
51;40;1;7;96;122;2145;23,38;28;18,96;1;1;1
0;40;-1;31;95;103;757;4,44;38;12,51;3;2;2
4;40;-3;31;77;99;798;5,94;30;11,96;1;1;2
23;40;4;47;48;103;1654;16,77;34;14,25;1;1;2
31;40;4;40;64;153;2423;27,48;38;16,28;1;1;2
9;40;-5;33;96;103;749,5;4,44;41;11,67;2;1;2
79;40;1;38;96;136;2494;26,01;34;22,53;1;1;1
71;40;-1;56;98;163;2311;38,35;29;18,98;1;1;1
1;40;-3;33;95;103;748,5;4,47;38;12,51;3;2;2
50;40;4;31;96;146;2172;32,79;36;8,50;1;1;2
27;40;2;36;95;119;2081;22,36;35;9,97;1;1;2
22;40;-5;21;95;103;898;8,93;26;18,46;1;1;1
29;40;-2;11;83;107;2047;14,63;33;12,08;1;1;2
7;40;-3;27;77;99;852;6,73;30;11,96;1;1;2
27;40;5;44;64;145;2219;34,22;37;16,23;1;1;2
46;40;0;48;61;110;1496;18,14;33;17,71;1;1;1
4;40;-3;32;95;103;753;4,30;38;12,51;3;2;2
17;40;2;84;96;111;1311;15,16;47;10,80;1;1;2
6;40;-3;33;94;103;747,5;4,33;38;12,51;3;2;2
50;40;-1;13;96;121;2123;22,84;28;19,00;1;1;1
20;40;-1;50;96;106;1473;15,53;34;8,65;1;1;1
39;40;3;37;98;145;1873;26,81;36;9,18;1;1;1
28;40;-1;12;83;106;1995;14,01;33;12,09;1;1;2
51;40;2;30;97;134;2254;25,58;34;8,53;1;1;2
10;40;-6;26;77;100;838;5,74;30;11,96;1;1;2
9;40;1;20;95;107;1378;12,31;29;13,57;1;1;2
48;40;2;43;97;138;2094;22,10;35;10,87;1;1;1
27;40;0;16;95;104;978;9,65;26;18,47;1;1;1
22;40;5;63;64;126;1879;27,10;38;16,16;1;1;2
5;40;-2;28;96;99;861;5,38;33;8,52;1;1;2
14;40;-2;32;96;103;755,5;4,55;41;11,65;2;1;2
27;40;-1;15;83;106;1985;14,01;33;12,09;1;1;2
16;41;-6;24;77;99;861;8,28;31;11,92;1;1;2
28;41;0;18;83;106;2017;14,66;33;12,11;1;1;2
54;41;2;27;97;127;2297;21,51;33;8,55;1;1;2
29;41;0;14;84;106;2054;14,37;33;12,17;1;1;2
28;41;1;15;83;106;2028;14,07;33;12,12;1;1;2
29;41;0;16;83;106;2037;14,56;33;12,14;1;1;2
49;41;-1;20;96;126;2141;22,75;28;19,04;1;1;1
17;41;2;76;64;112;1520;19,15;36;16,10;1;1;2
15;41;-2;83;96;105;1022,5;13,22;46;10,77;1;1;2
6;41;1;50;96;102;921;4,99;56;8,81;1;2;2
2;41;-2;22;96;100;785;5,81;31;11,33;1;1;2
80;41;1;65;96;168;2532;41,35;36;22,54;1;1;1
15;41;-9;32;96;103;747,5;4,30;41;11,66;2;1;2
48;41;2;51;61;115;1528;14,82;33;17,60;1;1;1
32;41;2;27;82;106;1222;13,91;28;13,71;1;1;1
55;41;1;21;97;119;2342;19,30;33;8,57;1;1;2
36;41;0;64;98;145;1761;22,70;36;9,13;1;1;1
73;41;1;27;98;145;2316;32,34;29;18,92;1;1;1
50;41;3;42;97;141;2190;21,06;35;10,93;1;1;1
8;41;1;24;95;108;1265;14,39;29;13,55;1;1;2
24;41;0;32;97;103;750,5;4,30;41;11,70;2;1;2
55;41;0;11;97;112;2337;17,56;33;8,59;1;1;2
20;41;4;46;96;106;1314;10,40;34;8,61;1;1;1
7;41;-2;27;96;99;863;5,33;32;8,47;1;1;2
24;41;-5;32;97;103;757;3,97;41;11,75;2;1;2
37;42;0;9;95;114;1565;17,41;28;18,94;1;1;1
10;42;5;45;64;120;2197;27,38;37;15,99;1;1;2
30;42;-2;34;97;103;746,5;3,97;41;11,81;2;1;2
4;42;-2;23;96;100;848;5,81;30;11,33;1;1;2
32;42;-3;34;97;103;749,5;4,11;41;11,93;2;1;2
34;42;-3;32;97;103;761,5;4,30;41;12,07;2;1;2
37;42;0;28;95;117;1580;19,03;28;19,04;1;1;1
49;42;1;48;61;112;1558;14,61;32;17,50;1;1;1
4;42;0;22;96;102;938;6,57;31;9,93;1;1;2
15;42;-1;42;56;102;961,5;7,13;31;15,06;2;1;2
36;42;3;53;97;128;1654;20,19;37;9,09;1;1;1
82;42;2;64;96;173;2575;39,99;36;22,55;1;1;1
36;42;-2;27;95;113;1554;18,69;28;19,11;1;1;1
29;42;3;39;95;108;1282,5;14,27;54;8,77;3;1;2
52;42;2;31;97;131;2265;19,68;35;11,02;1;1;1
26;42;-2;86;95;112;1209;13,24;53;8,75;3;1;2
28;42;-3;73;95;106;1073,5;12,24;54;8,72;3;1;2
5;42;2;47;64;100;1466;18,30;35;15,89;1;1;2
5;42;1;47;96;103;793;4,22;56;8,77;1;2;2
30;42;3;21;95;112;1222,5;15,22;52;9,16;3;2;2
74;42;1;30;98;142;2327;37,92;28;18,86;1;1;1
16;42;2;20;56;102;1013,5;8,08;31;15,12;2;1;2
31;42;0;13;96;115;2213;16,22;34;9,65;1;1;2
8;42;1;24;95;105;1162;13,06;28;13,51;1;1;2
6;42;-5;22;96;101;837;5,38;31;11,16;1;1;2
9;42;-4;27;96;99;892;4,99;32;8,41;1;1;2
31;42;-6;30;96;103;744,5;4,05;54;8,73;3;1;2
27;42;-3;95;95;104;1127;13,27;51;9,15;3;2;2
16;42;-2;38;96;106;1276;13,48;34;8,57;1;1;1
53;43;1;27;97;126;2315;18,11;34;11,04;1;1;1
50;43;1;39;62;109;1575;16,39;31;17,41;1;1;1
33;43;2;33;97;144;2196;32,05;36;9,06;1;1;1
4;43;-1;48;64;98;975;9,90;32;15,80;1;1;2
30;43;0;32;95;104;758;8,66;52;9,14;3;2;2
31;43;2;14;96;115;2175;16,42;33;9,62;1;1;2
14;43;2;29;56;103;1104;12,83;31;15,12;2;1;2
83;43;1;58;97;169;2602;33,89;36;22,53;1;1;1
4;43;-2;30;96;102;826;7,94;30;9,90;1;1;1
30;43;0;23;95;109;971,5;8,13;52;9,14;3;2;2
11;43;-18;21;96;102;873;8,13;29;11,13;1;1;2
53;43;2;48;101;157;2381;24,68;40;12,52;1;1;1
56;43;3;26;101;128;2424;19,00;38;12,47;1;1;1
51;43;1;55;101;159;2300;32,39;39;12,55;1;1;1
57;43;1;24;101;117;2440;18,91;38;12,41;1;1;1
50;43;2;44;101;148;2187;27,03;39;12,53;1;1;1
54;43;1;19;97;119;2328;18,11;34;11,04;1;1;1
29;43;2;22;96;115;2086;15,43;33;9,58;1;1;2
57;43;0;26;101;115;2452;19,63;38;12,36;1;1;1
48;43;0;47;101;135;2102;29,54;40;12,54;1;1;1
5;43;-4;30;64;98;848;5,19;32;15,70;1;1;2
27;43;2;45;95;111;1743,5;17,27;52;9,13;3;2;2
74;43;0;46;97;160;2373;39,90;28;18,78;1;1;1
13;43;-2;24;96;100;867;5,00;32;8,38;1;1;2
13;43;0;99;56;103;960;9,80;31;15,08;2;1;2
7;43;0;25;95;104;1067;11,42;28;13,47;1;1;2
58;43;0;22;101;115;2466;20,79;38;12,31;1;1;1
31;43;2;40;97;130;2426;19,17;35;9,01;1;1;1
50;43;0;43;62;112;1595;15,99;32;17,32;1;1;1
25;43;3;65;95;112;1743,5;16,33;51;9,11;3;2;2
43;43;-2;44;95;107;1720,5;18,66;49;10,55;2;1;2
5;43;-1;35;96;103;690,5;4,24;56;8,74;1;2;2
23;43;-2;75;95;108;1497,5;16,55;51;9,09;3;2;2
42;44;-1;48;95;106;1720;14,61;48;10,56;2;1;2
29;44;0;21;96;101;894;5,46;31;11,11;1;1;2
58;44;0;41;101;130;2509;24,07;39;12,28;1;1;1
41;44;-2;46;95;105;1730;14,55;47;10,57;2;1;2
55;44;1;15;97;114;2333;17,17;34;11,06;1;1;1
25;44;0;27;95;103;754;4,30;53;9,10;3;2;2
28;44;2;21;96;118;1993;15,24;34;9,54;1;1;2
83;44;0;49;97;152;2496;19,94;35;22,39;1;1;1
50;44;3;47;97;140;2286;33,04;28;15,07;1;1;2
25;44;0;27;95;103;749;4,30;53;9,10;3;2;2
59;44;1;14;101;121;2513;20,91;39;12,24;1;1;1
25;44;-1;29;95;102;751,5;4,24;53;9,13;3;2;2
13;44;-1;78;56;102;790,5;9,80;31;15,08;2;1;2
6;44;-6;23;96;102;839;7,05;30;9,87;1;1;1
1;44;-1;25;97;100;805;6,18;30;14,58;1;1;2
59;44;0;25;101;120;2524;20,60;39;12,19;1;1;1
26;44;0;28;95;102;751,5;4,30;53;9,16;3;2;2
50;44;0;45;62;113;1621;13,67;32;17,20;1;1;1
55;44;0;16;97;114;2344;17,75;34;11,06;1;1;1
48;44;0;45;97;157;2194;34,32;29;15,03;1;1;2
29;44;2;29;97;118;2233;16,18;35;8,95;1;1;1
14;44;-2;24;96;100;901;5,24;32;8,36;1;1;2
26;44;1;28;96;118;1884;15,74;34;9,51;1;1;2
59;44;0;25;101;120;2538;20,33;39;12,14;1;1;1
2;44;-3;23;97;100;855;5,58;30;14,58;1;1;2
77;44;3;58;97;168;2448;40,60;29;18,69;1;1;1
26;44;0;29;95;102;750;4,30;53;9,16;3;2;2
55;45;0;15;97;115;2364;18,71;34;11,07;1;1;1
47;45;1;52;97;157;2102;33,91;29;14,98;1;1;2
7;45;-6;26;95;102;852;8,59;25;17,40;1;1;2
51;45;2;40;62;109;1632;18,81;31;17,14;1;1;1
27;45;-6;11;95;105;1006;6,38;54;8,05;3;2;2
25;45;0;32;96;115;1701;14,70;33;9,47;1;1;2
59;45;0;25;101;120;2553;21,45;39;12,11;1;1;1
26;45;-1;28;95;102;751,5;4,33;53;9,20;3;2;2
5;45;-1;27;96;103;755,5;4,41;56;8,71;1;2;2
55;45;0;10;97;114;2344;17,84;34;11,08;1;1;1
6;45;-4;25;97;100;854;6,61;30;14,58;1;1;2
33;45;1;21;95;105;1328;15,97;55;8,01;3;2;2
32;45;1;76;96;106;1318,5;13,55;55;8,00;3;2;2
27;45;3;23;97;114;2111;16,18;35;8,95;1;1;1
11;45;-5;17;96;104;954;6,28;30;9,84;1;1;1
28;45;3;22;80;136;2098;25,98;29;13,48;1;1;2
46;45;2;47;97;145;2005;31,30;28;14,92;1;1;2
60;45;1;24;101;120;2558;22,09;39;12,09;1;1;1
52;45;1;42;62;115;1651;14,46;32;17,03;1;1;1
9;45;-6;24;97;100;872;6,64;30;14,54;1;1;2
32;45;-2;16;96;101;1170;14,74;57;7,98;3;2;2
27;45;-4;28;95;103;755;4,16;53;9,23;3;2;2
24;45;-1;30;96;108;1616;13,23;31;9,43;1;1;2
8;45;-3;23;95;103;907;8,96;28;13,40;1;1;2
81;45;0;72;97;161;1981;37,34;35;22,41;1;1;1
44;46;4;40;96;145;1936;28,08;29;14,88;1;1;2
34;46;0;29;96;102;749,5;4,13;57;7,97;3;2;2
13;46;-2;44;98;127;1761;18,69;35;8,24;1;1;2
77;46;0;27;97;151;2453;34,53;28;18,59;1;1;1
25;46;2;39;80;137;2014;29,42;29;13,43;1;1;2
15;46;-7;25;97;101;881;6,62;30;14,51;1;1;2
59;46;3;53;77;151;1872;29,22;29;13,16;1;1;1
62;46;3;49;77;152;1916;29,70;29;13,14;1;1;1
62;46;0;31;77;144;1950;28,50;28;13,12;1;1;1
52;46;0;31;62;109;1650;11,91;32;16,87;1;1;1
55;46;1;56;77;146;1819;28,20;29;13,19;1;1;1
60;46;0;23;101;119;2561;22,09;39;12,09;1;1;1
24;46;2;23;97;117;2012;16,08;36;8,84;1;1;1
51;46;1;14;74;107;2188;16,08;34;12,81;3;1;2
62;46;1;32;78;139;1956;28,47;28;13,10;1;1;1
52;46;9;61;65;194;2307;47,00;34;16,39;1;1;1
31;46;-4;29;95;103;750;3,88;53;9,27;3;2;2
43;46;0;69;64;183;2167;43,23;33;16,35;1;1;1
55;46;2;31;65;156;1955;19,44;33;16,35;1;1;1
54;46;2;57;76;141;1772;26,59;29;13,21;1;1;1
16;46;-4;17;96;106;1016;10,58;31;9,83;1;1;1
40;46;2;38;96;142;1854;27,12;29;14,84;1;1;2
57;46;2;66;65;130;1806;28,08;30;16,35;1;1;1
34;46;0;32;96;102;747;4,02;57;8,01;3;2;2
62;46;0;34;78;141;1986;30,98;28;13,11;1;1;1
57;46;0;76;65;155;1885;32,63;30;16,35;1;1;1
57;46;0;67;66;167;1973;34,77;31;16,37;1;1;1
61;46;3;62;66;173;2062;37,44;31;16,38;1;1;1
50;46;0;17;74;107;2188;15,60;34;12,87;3;1;2
43;46;3;74;64;165;1992;36,42;33;16,30;1;1;1
23;46;3;49;80;125;1827;25,69;29;13,34;1;1;2
66;46;6;56;66;170;2121;33,45;31;16,38;1;1;2
52;46;5;60;76;137;1705;23,49;29;13,26;1;1;1
6;46;-1;28;96;103;754;4,41;56;8,71;1;2;2
41;46;3;81;64;142;1792;30,19;33;16,26;1;1;1
51;46;1;14;73;108;2170;15,86;34;12,93;3;1;2
52;46;0;31;62;108;1633;16,03;30;16,79;1;1;1
67;46;0;34;66;137;2173;27,61;31;16,35;1;1;2
82;46;1;77;98;196;2003;39,42;36;22,43;1;1;1
32;46;2;76;95;130;1664;18,66;33;10,65;1;1;2
62;46;0;47;78;154;1997;25,36;28;13,08;1;1;1
48;46;1;61;76;132;1647;23,49;29;13,26;1;1;1
61;46;1;21;101;119;2561;21,88;39;12,06;1;1;1
38;46;5;76;64;124;1629;23,35;33;16,23;1;1;1
34;46;-2;31;96;102;751,5;4,08;57;8,06;3;2;2
69;46;2;31;67;123;2181;28,04;29;16,33;1;1;2
50;47;1;23;73;109;2158;15,99;34;12,96;3;1;2
37;47;0;47;96;140;1749;24,78;29;14,80;1;1;2
33;47;3;77;64;113;1464;18,69;31;16,21;1;1;1
70;47;1;27;67;123;2198;23,01;29;16,28;1;1;2
49;47;1;19;73;109;2136;15,52;33;12,99;3;1;2
77;47;1;11;97;134;2438;30,04;28;18,49;1;1;1
47;47;0;64;76;127;1578;20,06;29;13,36;1;1;1
22;47;0;35;97;116;1915;15,86;33;8,78;1;1;1
16;47;-6;44;98;110;1525;12,26;31;8,21;1;1;2
30;47;-2;55;64;102;1336;15,45;31;16,20;1;1;1
70;47;0;9;67;109;2184;21,15;29;16,22;1;1;1
48;47;2;19;73;115;2114;15,45;34;13,03;3;1;2
32;47;0;19;64;99;1312;12,14;29;16,19;1;1;1
47;47;2;71;76;121;1520;17,92;29;13,41;1;1;1
59;47;-1;21;101;117;2546;20,41;39;12,04;1;1;1
37;47;2;51;96;132;1631;21,92;28;14,76;1;1;2
69;47;0;14;67;107;2179;21,76;30;16,16;1;1;1
32;47;-5;21;64;100;1005;10,09;30;16,22;1;1;1
45;47;1;52;44;110;1844,5;20,55;32;14,21;2;1;2
21;47;1;29;96;110;1579;11,22;35;8,45;1;1;1
45;47;1;22;73;121;2058;18,54;34;13,07;3;1;2
83;47;1;67;98;188;2022;31,25;36;22,35;1;1;1
45;47;1;56;76;113;1454;17,92;29;13,41;1;1;1
69;48;0;24;68;111;2160;22,19;30;16,11;1;1;1
44;48;2;38;72;125;1977;18,86;35;13,08;3;1;2
7;48;-2;28;96;103;746,5;4,27;56;8,69;1;2;2
35;48;3;62;96;127;1631;19,05;29;14,73;1;1;2
45;48;-4;22;76;106;1428;16,04;28;13,50;1;1;1
68;48;-1;25;68;113;2169;23,38;30;16,06;1;1;1
22;48;0;36;97;106;1734;15,86;33;8,78;1;1;1
42;48;3;38;72;135;1890;19,71;35;13,09;3;1;2
35;48;2;71;43;107;1434;17,38;30;14,38;2;1;2
22;48;-10;25;98;103;953;8,06;30;8,18;1;1;2
68;48;-1;26;68;114;2174;22,22;30;16,01;1;1;1
33;48;3;76;43;106;1340;17,22;29;14,44;2;1;2
39;48;3;44;72;130;1787;25,41;36;13,10;3;1;2
82;48;0;42;98;152;2005;28,83;34;22,16;1;1;1
60;48;0;16;98;119;2535;27,03;29;11,55;1;1;2
61;48;0;11;98;115;2549;26,95;29;11,52;1;1;2
60;48;0;16;98;119;2531;26,73;30;11,55;1;1;2
61;48;2;16;98;119;2579;27,22;30;11,52;1;1;2
59;49;0;18;98;119;2518;26,51;30;11,54;1;1;2
44;49;-2;38;56;107;1771;23,05;38;12,71;2;1;2
44;49;0;26;58;107;1757;18,19;37;12,71;2;1;2
68;49;0;27;68;114;2181;22,26;30;15,96;1;1;1
59;49;2;24;98;128;2582;31,88;31;11,51;1;1;2
59;49;0;19;98;120;2510;26,63;29;11,53;1;1;2
32;49;-3;29;43;102;976,5;13,97;29;14,48;2;1;2
37;49;-2;64;58;104;1565;17,02;36;12,67;2;1;2
59;49;-1;22;98;125;2520;28,78;30;11,54;1;1;2
42;49;0;53;56;108;1841;18,74;41;12,66;2;1;2
57;49;4;40;98;146;2461;38,23;32;11,49;1;1;2
36;49;2;59;72;122;1667;22,14;35;13,09;3;1;2
34;49;-3;31;43;102;789,5;5,66;29;14,48;2;1;2
59;49;0;22;98;126;2539;28,42;30;11,54;1;1;2
53;49;3;77;94;126;1655,5;19,19;57;8,01;1;1;2
22;49;-1;27;97;103;1596;10,99;33;8,72;1;1;1
68;49;1;28;68;115;2183;22,80;30;15,92;1;1;1
55;49;-6;54;78;124;1784;25,94;28;12,89;1;1;1
9;49;-2;29;96;103;752,5;4,16;56;8,66;1;2;2
53;49;4;52;98;160;2461;40,00;32;11,47;1;1;2
59;49;0;23;98;126;2556;28,31;30;11,55;1;1;2
76;49;0;13;96;124;2348;27,60;27;18,30;1;1;1
59;49;0;11;98;119;2546;28,43;30;11,56;1;1;2
26;49;-1;9;96;113;1947;13,28;32;9,75;1;1;1
28;49;-3;10;80;114;2128;21,76;29;13,05;1;1;2
41;49;-2;54;56;107;1678,5;16,99;36;14,14;2;1;2
34;49;1;69;72;114;1513;18,13;35;13,09;3;1;2
68;49;0;29;68;116;2193;22,10;30;15,87;1;1;1
42;49;-2;58;56;107;1702,5;22,44;36;14,14;2;1;2
49;49;4;61;98;165;2331;37,14;31;11,45;1;1;2
54;50;-5;25;76;113;1745;17,82;29;13,78;3;1;1
82;50;-1;45;98;142;1988;23,71;34;21,98;1;1;1
31;50;-2;11;80;116;2203;21,97;29;13,02;1;1;2
21;50;4;46;96;122;1556;17,24;37;8,39;1;1;1
41;50;2;62;54;107;1660;17,36;36;14,09;2;1;2
68;50;0;28;68;116;2180;18,08;30;15,79;1;1;1
50;50;5;79;94;126;1573,5;19,02;56;8,00;1;1;2
59;50;1;22;76;109;1746;18,21;28;13,83;3;1;1
32;50;3;23;72;118;1794;12,92;36;13,09;3;1;2
34;50;-2;11;80;118;2272;22,87;29;12,98;1;1;2
57;50;2;71;79;148;1862;31,68;28;12,87;1;1;1
40;50;0;61;54;107;1610,5;17,88;35;14,09;2;1;2
45;50;4;67;97;158;2032;31,81;31;11,42;1;1;2
27;50;2;11;96;124;2003;14,08;34;9,73;1;1;1
40;50;3;62;54;107;1610,5;16,61;35;14,09;2;1;2
23;50;-1;13;97;103;1550;10,09;33;8,67;1;1;1
35;50;3;9;79;122;2358;23,95;29;12,94;1;1;2
37;50;0;71;53;104;1553,5;16,02;35;14,08;2;1;2
68;50;0;7;68;104;2149;23,14;29;15,75;3;1;1
57;50;-1;21;76;114;1795;17,12;28;13,87;3;1;1
37;50;-2;50;53;104;1523;19,24;35;14,08;2;1;2
11;50;-5;29;96;103;750;4,22;56;8,64;1;2;2
33;50;0;28;79;140;2402;25,24;29;12,90;1;1;2
41;51;5;53;97;153;1865;30,93;31;11,38;1;1;2
58;51;0;13;76;108;1802;17,68;28;13,92;3;1;1
36;51;-5;27;55;99;1485;16,99;35;12,56;2;1;2
59;51;2;60;79;163;1927;31,22;28;12,85;1;1;1
25;51;4;23;96;138;1914;18,45;35;9,71;1;1;1
46;51;1;81;94;125;1509;19,44;55;8,00;1;1;2
81;51;-1;44;100;133;1977;25,07;34;21,81;1;1;1
68;51;0;17;68;107;2123;19,75;30;15,69;3;1;1
33;51;4;30;79;138;2326;28,96;30;12,85;1;1;1
17;51;2;55;96;113;1302;15,91;36;8,35;1;1;1
60;51;0;54;100;117;2174;20,93;35;10,17;1;1;2
41;51;4;75;53;122;1690,5;21,69;40;14,78;2;1;2
60;51;0;60;100;154;1891;27,53;35;10,19;1;1;2
60;51;0;13;100;109;2552;20,86;34;10,14;1;1;2
38;51;2;76;53;120;1594,5;21,86;39;14,77;2;1;2
59;51;-1;21;76;116;1847;17,07;29;14,01;3;1;1
40;51;0;30;55;102;777,5;5,16;36;12,66;2;1;2
2;51;-6;25;96;101;836;5,99;29;11,16;1;1;2
60;51;1;16;100;118;2561;19,65;34;10,12;1;1;2
36;51;0;76;53;112;1490;20,88;36;14,75;2;1;2
61;51;2;54;100;168;1961;32,07;36;10,23;1;1;2
29;51;3;31;79;138;2189;28,88;30;12,79;1;1;1
60;51;0;25;76;118;1844;21,56;29;14,07;3;1;1
40;51;-1;29;55;102;782,5;5,13;36;12,78;2;1;2
36;51;-2;79;53;103;1411,5;16,19;35;14,73;2;1;2
23;51;-3;29;97;103;755;4,19;46;14,30;3;2;2
37;51;4;61;97;160;1677;26,63;31;11,33;1;1;2
67;51;-2;24;68;110;2132;28,06;30;15,68;3;1;1
24;51;-2;12;96;105;1594;12,24;35;8,58;1;1;1
60;51;1;10;76;111;1851;20,57;29;14,11;3;1;1
59;51;3;22;100;136;2535;22,85;36;10,12;1;1;1
41;51;0;31;55;102;781,5;5,11;36;12,91;2;1;2
22;51;-1;28;97;103;748,5;4,27;46;14,22;3;2;2
20;51;-1;29;97;103;751,5;4,30;46;13,93;3;2;2
21;51;0;41;96;126;1738;23,95;35;9,68;1;1;1
64;52;2;54;100;161;2024;34,22;36;10,26;1;1;2
21;52;-1;29;97;103;749,5;4,22;46;14,04;3;2;2
59;52;0;38;79;149;1963;28,95;28;12,82;1;1;1
41;52;-4;29;55;102;790;5,16;36;13,05;2;1;2
22;52;0;29;97;103;751;4,27;46;14,14;3;2;2
59;52;0;15;76;114;1879;19,85;28;14,15;3;1;1
26;52;4;34;79;133;2038;29,49;30;12,74;1;1;1
74;52;-2;12;95;118;2223;26,13;28;18,11;1;1;1
52;52;5;89;102;230;2492;54,42;40;12,09;1;1;2
56;52;3;38;100;159;2446;31,35;37;10,12;1;1;1
58;52;6;82;102;204;2709;48,86;40;12,09;1;1;2
59;52;0;24;76;123;1888;18,35;29;14,20;3;1;1
47;52;4;84;102;211;2248;51,18;38;12,05;1;1;2
45;52;-1;91;94;115;1435,5;12,30;57;7,99;1;1;2
16;52;-7;30;96;103;746;4,13;56;8,63;1;2;2
67;52;0;38;68;128;2153;24,99;30;15,65;3;1;1
59;52;2;23;74;130;1877;24,66;29;14,25;3;1;1
43;52;2;85;102;179;2058;29,85;41;11,97;1;1;2
66;52;2;32;100;129;2090;25,04;36;10,26;1;1;2
65;52;1;75;103;171;2088;34,41;39;12,08;1;1;2
22;52;2;39;79;123;1880;26,22;30;12,67;1;1;1
57;52;2;44;74;137;1857;26,08;29;14,28;3;1;1
16;52;3;29;96;122;2033;16,44;38;8,30;1;1;1
81;52;0;69;100;158;1984;25,07;34;21,81;1;1;1
33;52;4;74;97;144;1510;21,22;30;11,31;1;1;2
66;52;2;21;103;143;2099;24,97;37;12,03;1;1;2
52;52;4;58;100;171;2314;32,02;38;10,11;1;1;1
61;52;2;26;79;138;1980;28,11;28;12,78;1;1;1
55;52;4;46;74;133;1814;26,04;29;14,31;3;1;1
21;52;2;51;96;108;1469;17,26;33;9,64;1;1;1
66;52;0;45;103;143;2133;25,84;37;11,98;1;1;2
35;52;7;72;101;191;2968;47,46;42;11,90;1;1;2
68;52;1;33;68;121;2162;27,87;30;15,63;3;1;1
66;52;1;13;100;116;2115;18,16;35;10,24;1;1;2
51;52;0;46;74;125;1763;24,51;29;14,32;3;1;1
66;53;0;25;103;132;2142;18,79;37;11,92;1;1;2
29;53;2;75;101;190;2511;47,46;40;11,90;1;1;2
20;53;0;41;79;105;1640;20,81;30;12,62;1;1;1
50;53;1;48;74;109;1706;21,73;28;14,34;3;1;1
49;53;3;55;100;180;2184;36,57;37;10,10;1;1;1
64;53;-2;38;103;126;2152;23,23;37;11,87;1;1;2
71;53;-2;17;95;122;2189;22,87;27;18,04;1;1;1
69;53;1;35;68;126;2182;28,59;30;15,62;3;1;1
67;53;1;21;100;116;2104;13,79;35;10,20;1;1;1
63;53;1;29;79;137;1993;28,28;28;12,78;1;1;1
29;53;0;71;97;129;1389;18,09;30;11,29;1;1;2
50;53;-2;20;74;125;2192;20,62;29;14,38;3;1;1
27;53;-10;43;101;124;2076;31,78;35;11,84;1;1;2
63;53;-1;63;103;158;2200;39,30;38;11,86;1;1;2
19;53;2;11;95;117;1451;17,96;28;13,35;1;1;2
19;53;-1;34;96;108;1322;9,88;33;9,60;1;1;1
23;53;-8;29;95;103;754,5;3,94;56;8,62;1;2;2
20;53;-4;21;79;102;953;9,36;27;12,57;1;1;1
67;53;0;30;100;110;2103;15,84;34;10,19;1;1;1
68;53;0;44;68;135;2211;33,38;30;15,62;3;1;1
60;53;0;27;94;118;1897;21,47;65;8,73;1;1;2
52;53;0;18;74;121;2310;27,15;29;14,43;3;1;2
69;53;6;73;103;193;2278;47,56;39;11,86;1;1;2
12;53;4;42;96;109;1857;17,43;36;8,24;1;1;1
82;53;1;40;100;159;1979;33,79;34;21,72;1;1;1
36;53;-5;22;101;99;1999;18,18;33;11,81;1;1;2
46;53;2;60;100;146;2034;32,84;36;10,08;1;1;1
52;54;-1;18;74;127;2264;23,23;29;14,46;3;1;2
64;54;1;30;79;138;1993;26,69;28;12,77;1;1;1
67;54;0;22;100;116;2119;17,89;35;10,18;1;1;1
71;54;2;78;103;214;2368;43,23;39;11,84;1;1;2
69;54;1;35;68;137;2227;21,25;29;15,57;3;1;1
28;54;-3;11;96;108;1796;20,09;36;8,47;1;1;1
17;54;2;60;95;125;1435;13,47;28;13,36;1;1;2
52;54;1;22;74;129;2262;26,06;29;14,49;3;1;2
24;54;-3;44;79;101;920;9,56;27;12,55;1;1;1
45;54;5;74;94;132;1916;22,55;58;8,00;1;1;2
29;54;0;64;97;119;1282;15,58;29;11,28;1;1;2
19;54;0;15;96;112;1342;14,03;33;9,55;1;1;1
60;54;7;75;94;132;1868,5;22,63;66;8,72;1;1;2
51;54;1;27;73;134;2225;27,36;29;14,54;3;1;2
64;54;0;20;79;130;1999;27,34;28;12,75;1;1;1
45;54;2;52;100;135;1936;19,47;36;10,07;1;1;1
71;54;2;17;70;116;2215;21,88;29;15,52;3;1;1
